Experiment,Condition,Count,TotalArea,AverageSize,AreaPercentage,Mean,IntDen
4,C_50uM,2,3,1.5,0.179,11,16.5
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,2,3,1.5,0.204,11,16.5
4,C_50uM,1,1,1,0.057,11,11
4,C_50uM,2,3,1.5,0.12,11,16.5
4,C_50uM,1,25,25,2.328,13.04,326
4,C_50uM,5,5,1,0.364,11.2,11.2
4,C_50uM,2,5,2.5,0.364,11.417,28.5
4,C_50uM,2,15,7.5,1.084,12.393,89
4,C_50uM,2,3,1.5,0.251,11.5,17.5
4,C_50uM,3,6,2,0.237,11.222,22.667
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,4,16,4,1.329,11.958,49
4,C_50uM,6,11,1.833,1.016,11.222,20.667
4,C_50uM,8,81,10.125,3.305,11.409,117.875
4,C_50uM,6,32,5.333,3.184,11.583,63.5
4,C_50uM,3,5,1.667,0.414,11.111,18.667
4,C_50uM,7,87,12.429,3.115,12.598,229.857
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,2,2,1,0.135,11,11
4,C_50uM,4,6,1.5,0.472,11.583,17.75
4,C_50uM,1,1,1,0.067,11,11
4,C_50uM,3,3,1,0.305,11.333,11.333
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,3,3,1,0.265,11,11
4,C_50uM,2,3,1.5,0.295,12,17.5
4,C_50uM,8,69,8.625,3.146,11.754,107.25
4,C_50uM,4,7,1.75,0.761,11.125,19.5
4,C_50uM,4,17,4.25,1.391,11.662,52
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,2,2,1,0.12,12.5,12.5
4,C_50uM,1,2,2,0.233,11,22
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,1,1,1,0.113,11,11
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,3,9,3,0.621,11.244,34
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,1,1,1,0.064,11,11
4,C_50uM,10,19,1.9,1.31,11.312,21.7
4,C_50uM,4,52,13,3.112,12.378,210.5
4,C_50uM,7,60,8.571,2.436,11.283,108.429
4,C_50uM,10,25,2.5,1.493,11.325,28.5
4,C_50uM,1,1,1,0.065,11,11
4,C_50uM,1,1,1,0.097,13,13
4,C_50uM,1,1,1,0.079,11,11
4,C_50uM,11,128,11.636,7.642,11.281,149.182
4,C_50uM,8,23,2.875,2.771,11.198,32.625
4,C_50uM,2,3,1.5,0.337,12,18.5
4,C_50uM,1,1,1,0.103,11,11
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,1,2,2,0.169,11.5,23
4,C_50uM,6,30,5,2.693,11.463,59.167
4,C_50uM,7,49,7,2.03,11.394,83
4,C_50uM,4,7,1.75,0.355,11.458,20
4,C_50uM,4,6,1.5,0.332,11.125,16.75
4,C_50uM,4,75,18.75,9.259,11.969,233
4,C_50uM,1,8,8,0.433,12.125,97
4,C_50uM,4,107,26.75,6.097,14.754,531.75
4,C_50uM,1,4,4,0.33,11,44
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,5,33,6.6,1.806,11.881,86.2
4,C_50uM,2,2,1,0.313,11,11
4,C_50uM,4,9,2.25,1.376,11.125,25.5
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,2,5,2.5,0.428,11,27.5
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,1,1,1,0.047,11,11
4,C_50uM,9,33,3.667,3.188,11.543,43.778
4,C_50uM,1,1,1,0.093,11,11
4,C_50uM,4,58,14.5,5.351,11.727,192.25
4,C_50uM,3,4,1.333,0.279,11.333,15.333
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,1,4,4,0.489,12.25,49
4,C_50uM,3,3,1,0.169,11.333,11.333
4,C_50uM,5,13,2.6,1.449,11.578,32.2
4,C_50uM,7,16,2.286,1.412,11.69,26.714
4,C_50uM,2,12,6,0.568,12.125,73.5
4,C_50uM,4,5,1.25,0.412,11.125,14
4,C_50uM,7,21,3,1.624,11.44,36.429
4,C_50uM,5,7,1.4,0.517,11.667,16.6
4,C_50uM,3,4,1.333,0.428,11.333,15
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,2,2,1,0.074,11.5,11.5
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,5,22,4.4,1.802,11.417,51.2
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,1,3,3,0.181,12,36
4,C_50uM,2,4,2,0.24,11,22
4,C_50uM,5,9,1.8,0.714,11.24,21
4,C_50uM,5,26,5.2,1.562,12.595,81
4,C_50uM,1,2,2,0.175,11,22
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,1,49,49,3.331,18.102,887
4,C_50uM,3,7,2.333,0.351,11.778,27.333
4,C_50uM,3,10,3.333,0.927,11.5,38.667
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,2,2,1,0.08,11,11
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,3,3,1,0.306,11,11
4,C_50uM,3,4,1.333,0.423,11.167,15
4,C_50uM,4,76,19,5.531,12.918,278.25
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,2,2,1,0.133,11,11
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,2,2,1,0.11,11.5,11.5
4,C_50uM,5,16,3.2,0.947,11.679,37.8
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,6,53,8.833,3.522,11.631,108.5
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,2,3,1.5,0.437,11.25,17
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,1,7,7,0.748,13.857,97
4,C_50uM,1,10,10,0.863,15.5,155
4,C_50uM,4,18,4.5,1.528,11.361,51.75
4,C_50uM,1,2,2,0.151,11,22
4,C_50uM,2,26,13,4.491,12,168
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,2,2,1,0.189,12,12
4,C_50uM,1,1,1,0.104,12,12
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,1,72,72,6.516,14.056,1012
4,C_50uM,6,20,3.333,1.828,11.579,40.167
4,C_50uM,2,6,3,0.591,11.1,33.5
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,1,5,5,0.457,12,60
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,2,2,1,0.174,11,11
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,2,43,21.5,2.649,11.421,252.5
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,2,20,10,1.278,12.789,135
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,3,20,6.667,1.658,12.083,84
4,C_50uM,5,56,11.2,5.323,11.965,158
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,2,11,5.5,1.463,11.278,63
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,1,1,1,0.131,11,11
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,2,2,1,0.193,11,11
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,5,62,12.4,5.004,11.556,151.6
4,C_50uM,1,1,1,0.091,11,11
4,C_50uM,4,116,29,2.996,11.946,425
4,C_50uM,1,1,1,0.071,11,11
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,2,3,1.5,0.347,11.25,17
4,C_50uM,2,9,4.5,0.7,11.375,52.5
4,C_50uM,2,2,1,0.147,11,11
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,5,8,1.6,0.578,11.3,18.2
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,2,4,2,0.265,12,24
4,C_50uM,1,1,1,0.045,11,11
4,C_50uM,2,2,1,0.173,11.5,11.5
4,C_50uM,1,5,5,0.27,12.2,61
4,C_50uM,8,8,1,0.373,11.5,11.5
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,1,1,1,0.077,11,11
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,1,1,1,0.069,12,12
4,C_50uM,3,3,1,0.204,12,12
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,6,20,3.333,1.129,16.303,66.333
4,C_50uM,1,41,41,2.393,14.976,614
4,C_50uM,2,39,19.5,3.012,14.885,335
4,C_50uM,1,4,4,0.203,11.5,46
4,C_50uM,4,7,1.75,0.27,11.125,19.5
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,2,3,1.5,0.372,11.5,17.5
4,C_50uM,4,66,16.5,6.742,14.053,258.75
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,4,10,2.5,1.095,11.667,29.75
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,2,19,9.5,1.727,11.75,118
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,12,18,1.5,0.621,11.15,16.917
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,1,1,1,0.069,11,11
4,C_50uM,1,22,22,2.985,19.136,421
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,1,1,1,0.132,12,12
4,C_50uM,1,1,1,0.107,11,11
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,2,2,1,0.167,11.5,11.5
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,6,14,2.333,1.209,11.181,26.333
4,C_50uM,2,16,8,2.049,11.667,98
4,C_50uM,2,3,1.5,0.164,11.25,17
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,2,47,23.5,2.763,16.671,474.5
4,C_50uM,1,6,6,0.468,11.5,69
4,C_50uM,1,1,1,0.054,12,12
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,2,2,1,0.228,11.5,11.5
4,C_50uM,2,3,1.5,0.339,11,16.5
4,C_50uM,3,3,1,0.257,11.667,11.667
4,C_50uM,1,2,2,0.132,11,22
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,1,1,1,0.076,11,11
4,C_50uM,2,2,1,0.077,11,11
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,1,3,3,0.317,12,36
4,C_50uM,1,1,1,0.207,11,11
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,8,20,2.5,1.622,11.146,28.25
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,1,1,1,0.064,11,11
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,1,1,1,0.097,11,11
4,C_50uM,2,10,5,0.672,25.4,127
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,1,1,1,0.062,11,11
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,1,2,2,0.162,11,22
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,1,1,1,0.104,11,11
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,2,2,1,0.273,11,11
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,1,1,1,0.079,11,11
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,4,5,1.25,0.244,11.25,14
4,C_50uM,3,9,3,0.63,11.222,34.333
4,C_50uM,1,1,1,0.159,11,11
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,1,5,5,0.468,11.4,57
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,8,26,3.25,1.95,11.467,37.5
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,3,18,6,2.525,12.127,76
4,C_50uM,2,2,1,0.236,11,11
4,C_50uM,1,1,1,0.16,11,11
4,C_50uM,1,6,6,0.867,13.833,83
4,C_50uM,2,2,1,0.092,11.5,11.5
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,2,2,1,0.114,11,11
4,C_50uM,2,22,11,1.797,13.143,156
4,C_50uM,6,29,4.833,2.264,11.347,55.333
4,C_50uM,3,16,5.333,1.313,12.278,72
4,C_50uM,4,9,2.25,0.598,11.475,26.75
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,1,1,1,0.075,12,12
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,1,2,2,0.203,12,24
4,C_50uM,1,2,2,0.202,11.5,23
4,C_50uM,5,18,3.6,2.359,12.3,45.4
4,C_50uM,1,4,4,0.551,12.25,49
4,C_50uM,2,11,5.5,1.056,11.35,64
4,C_50uM,1,2,2,0.322,11,22
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,4,9,2.25,0.492,11.562,26.75
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,2,8,4,0.73,11.071,44.5
4,C_50uM,10,40,4,2.336,11.62,48
4,C_50uM,3,6,2,0.567,11.833,23.333
4,C_50uM,1,7,7,0.722,12.571,88
4,C_50uM,1,2,2,0.226,12.5,25
4,C_50uM,2,4,2,0.316,11.167,22.5
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,9,26,2.889,1.884,11.59,34
4,C_50uM,10,22,2.2,2.028,11.38,25.3
4,C_50uM,3,5,1.667,0.301,11.222,19
4,C_50uM,10,35,3.5,1.57,11.191,40.1
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,2,7,3.5,0.545,11.583,42
4,C_50uM,1,1,1,0.085,12,12
4,C_50uM,6,11,1.833,1.001,11.444,20.833
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,3,3,1,0.161,11.333,11.333
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,4,14,3.5,0.946,11.24,40
4,C_50uM,4,11,2.75,0.795,11.65,32.5
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,1,1,1,0.117,12,12
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,4,8,2,0.809,11.75,23.5
4,C_50uM,7,11,1.571,0.937,11.333,17.857
4,C_50uM,3,5,1.667,0.611,11,18.333
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,2,2,1,0.179,11.5,11.5
4,C_50uM,5,6,1.2,1.302,11,13.2
4,C_50uM,4,33,8.25,3.72,11.143,94.75
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,1,2,2,0.216,11.5,23
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,4,12,3,1.105,11.219,34
4,C_50uM,1,1,1,0.067,12,12
4,C_50uM,5,9,1.8,0.49,11.8,21.8
4,C_50uM,15,122,8.133,11.586,11.569,99.733
4,C_50uM,2,2,1,0.29,12.5,12.5
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,2,3,1.5,0.18,11.5,17
4,C_50uM,1,2,2,0.166,11,22
4,C_50uM,1,3,3,0.388,11.333,34
4,C_50uM,5,22,4.4,1.389,11.45,50.8
4,C_50uM,3,58,19.333,4.874,12.906,262
4,C_50uM,2,4,2,0.502,11.333,23
4,C_50uM,7,93,13.286,12.417,12.16,190
4,C_50uM,1,8,8,0.821,12,96
4,C_50uM,2,2,1,0.164,11,11
4,C_50uM,2,4,2,0.183,11,22
4,C_50uM,4,7,1.75,0.65,11.625,21.75
4,C_50uM,1,1,1,0.114,11,11
4,C_50uM,1,1,1,0.116,12,12
4,C_50uM,1,16,16,1.443,15.75,252
4,C_50uM,6,61,10.167,5.934,11.704,142.333
4,C_50uM,3,45,15,6.494,12.628,221
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,3,54,18,8.012,12.685,232
4,C_50uM,1,2,2,0.144,13.5,27
4,C_50uM,3,4,1.333,0.323,11,14.667
4,C_50uM,1,1,1,0.086,11,11
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,1,2,2,0.179,11.5,23
4,C_50uM,5,7,1.4,0.802,11.467,16
4,C_50uM,4,5,1.25,0.421,11.5,14.25
4,C_50uM,2,2,1,0.121,12.5,12.5
4,C_50uM,5,12,2.4,0.829,11.257,28.2
4,C_50uM,2,2,1,0.184,11,11
4,C_50uM,2,6,3,0.701,11.8,35
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,4,4,1,0.29,11.25,11.25
4,C_50uM,3,4,1.333,0.356,11.167,15
4,C_50uM,2,20,10,1.383,16.4,146
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,1,1,1,0.099,14,14
4,C_50uM,2,3,1.5,0.409,11.25,17
4,C_50uM,1,1,1,0.068,11,11
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,1,1,1,0.082,11,11
4,C_50uM,3,4,1.333,0.213,11.167,15
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,2,6,3,1.04,12.1,34.5
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,1,8,8,0.756,12.75,102
4,C_50uM,3,3,1,0.329,11.333,11.333
4,C_50uM,1,2,2,0.122,11,22
4,C_50uM,4,19,4.75,1.146,13.297,77.75
4,C_50uM,2,170,85,10.685,22.051,2791.5
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,2,3,1.5,0.163,11,16.5
4,C_50uM,1,5,5,0.559,16.8,84
4,C_50uM,2,3,1.5,0.114,11.25,17
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,8,68,8.5,5.719,12.02,117.125
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,1,2,2,0.177,11,22
4,C_50uM,6,14,2.333,1.235,11.122,26.167
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,2,2,1,0.128,11.5,11.5
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,4,4,1,0.232,11,11
4,C_50uM,3,7,2.333,0.296,11.667,27.667
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,2,6,3,0.649,12.6,37
4,C_50uM,3,4,1.333,0.326,11.833,15.667
4,C_50uM,2,20,10,1.574,13.5,157.5
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,1,1,1,0.051,11,11
4,C_50uM,1,1,1,0.03,11,11
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,2,5,2.5,0.718,11.125,28
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,1,1,1,0.09,11,11
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,1,1,1,0.131,15,15
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,1,10,10,0.63,13.3,133
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,5,8,1.6,1.143,11.367,18.2
4,C_50uM,4,8,2,0.874,11.562,22.75
4,C_50uM,1,4,4,0.443,12.75,51
4,C_50uM,5,27,5.4,4.135,11.548,65.2
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,1,4,4,0.191,12.25,49
4,C_50uM,1,2,2,0.181,11.5,23
4,C_50uM,6,16,2.667,1.754,11.861,31.833
4,C_50uM,3,9,3,1.301,13.489,41.667
4,C_50uM,1,4,4,0.4,13.5,54
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,1,1,1,0.058,11,11
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,1,1,1,0.108,11,11
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,1,1,1,0.1,14,14
4,C_50uM,1,59,59,6.211,25.525,1506
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,2,5,2.5,0.36,11.417,28.5
4,C_50uM,1,1,1,0.074,11,11
4,C_50uM,1,1,1,0.06,11,11
4,C_50uM,2,195,97.5,12.704,32.142,5174
4,C_50uM,2,5,2.5,0.379,11.375,29
4,C_50uM,1,3,3,0.29,12.667,38
4,C_50uM,3,6,2,0.711,11.222,22.667
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,3,4,1.333,0.298,11.5,15.333
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,2,132,66,7.783,21.79,2139.5
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,2,3,1.5,0.095,11,16.5
4,C_50uM,4,8,2,0.28,12.25,25.25
4,C_50uM,2,15,7.5,1.792,11.75,93
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,1,1,1,0.138,11,11
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,1,8,8,1.008,12.25,98
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,1,9,9,0.875,14,126
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,1,1,1,0.092,11,11
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,7,62,8.857,3.46,12.398,119
4,C_50uM,5,57,11.4,5.149,11.644,138.8
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,1,1,1,0.071,15,15
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,2,2,1,0.173,11,11
4,C_50uM,2,2,1,0.144,11,11
4,C_50uM,2,121,60.5,10.68,28.82,2613.5
4,C_50uM,1,1,1,0.087,12,12
4,C_50uM,1,1,1,0.085,12,12
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,1,1,1,0.13,11,11
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,1,1,1,0.115,12,12
4,C_50uM,2,4,2,0.569,11.167,22.5
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,2,21,10.5,2.411,12.645,142.5
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,1,1,1,0.083,11,11
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,1,1,1,0.067,11,11
4,C_50uM,4,22,5.5,2.277,11.719,64.5
4,C_50uM,5,14,2.8,0.981,11.25,31.8
4,C_50uM,7,24,3.429,1.182,12.511,45.286
4,C_50uM,1,1,1,0.08,11,11
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,8,27,3.375,1.14,11.301,38.375
4,C_50uM,1,6,6,0.242,13.667,82
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,0,0,NaN,0,NaN,NaN
4,C_50uM,1,1,1,0.082,11,11
