Experiment,Condition,Count,TotalArea,AverageSize,AreaPercentage,Mean,IntDen
1,IP_10uM,4,47,11.75,4.388,60.573,717.5
1,IP_10uM,0,0,NaN,0,NaN,NaN
1,T_100mM,0,0,NaN,0,NaN,NaN
1,T_100mM,4,156,39,4.251,77.871,3085.25
1,T_100mM,0,0,NaN,0,NaN,NaN
1,T_100mM,0,0,NaN,0,NaN,NaN
1,T_100mM,0,0,NaN,0,NaN,NaN
1,T_100mM,0,0,NaN,0,NaN,NaN
1,T_100mM,0,0,NaN,0,NaN,NaN
1,T_100mM,0,0,NaN,0,NaN,NaN
1,T_100mM,11,206,18.727,3.627,75.628,1441.818
1,T_100mM,5,147,29.4,3.286,75.727,2267
1,T_100mM,2,2,1,0.033,74,74
1,T_100mM,0,0,NaN,0,NaN,NaN
1,T_100mM,6,1004,167.333,23.112,76.937,14812.5
1,T_100mM,7,659,94.143,14.896,77.883,8145.571
1,T_100mM,13,364,28,5.508,75.252,2200.923
1,T_100mM,9,78,8.667,1.34,75.345,661.111
1,T_100mM,2,403,201.5,9.026,77.915,16146
1,T_100mM,6,748,124.667,12.411,77.315,10304.333
1,T_100mM,0,0,NaN,0,NaN,NaN
1,T_100mM,1,73,73,2.177,83.589,6102
1,T_100mM,0,0,NaN,0,NaN,NaN
1,T_100mM,1,536,536,24.112,87.213,46746
1,T_100mM,5,216,43.2,6.595,75.488,3342.4
1,T_100mM,15,580,38.667,10.962,75.805,3084.133
1,T_100mM,5,369,73.8,16.327,75.569,5787.6
1,T_100mM,16,721,45.062,22.056,75.125,3660.75
1,T_100mM,20,1820,91,36.642,75.203,7330.35
1,T_100mM,8,691,86.375,11.196,76.346,6755.5
1,T_100mM,8,506,63.25,12.282,75.585,5174.5
1,T_100mM,1,690,690,41.491,80.525,55562
1,T_100mM,0,0,NaN,0,NaN,NaN
1,T_100mM,0,0,NaN,0,NaN,NaN
1,T_100mM,6,113,18.833,4.079,75.026,1443.833
1,T_100mM,3,1075,358.333,32.844,78.051,29791
1,T_100mM,9,396,44,10,75.437,3460.556
1,T_100mM,2,1153,576.5,47.177,82.65,50899
1,T_100mM,7,2468,352.571,67.505,76.251,30534.286
1,T_100mM,2,204,102,6.389,76.225,7947.5
1,T_100mM,0,0,NaN,0,NaN,NaN
1,T_100mM,5,323,64.6,10.313,77.71,5392
1,T_100mM,0,0,NaN,0,NaN,NaN
1,T_100mM,7,21,3,1.235,74.893,224.429
1,T_100mM,3,253,84.333,8.456,76.74,6760.333
1,T_100mM,2,1020,510,26.885,79.498,42824
1,T_100mM,3,644,214.667,22.207,75.978,17155.333
1,T_100mM,8,58,7.25,2.64,75.709,554.5
1,T_100mM,7,1738,248.286,26.958,76.748,21637.857
1,T_100mM,1,1,1,0.032,74,74
1,T_100mM,2,41,20.5,1.492,75.062,1559.5
1,T_100mM,3,296,98.667,26.381,75.98,7784
1,T_100mM,10,546,54.6,10.997,76.468,4480
1,T_100mM,12,1103,91.917,22.803,76.262,7535.417
1,T_100mM,1,234,234,16.205,80.889,18928
1,T_100mM,3,1556,518.667,76.764,80.456,47379
1,T_100mM,3,54,18,2.455,76.023,1427
1,T_100mM,5,14,2.8,0.296,75.9,214.8
1,T_100mM,0,0,NaN,0,NaN,NaN
1,T_100mM,15,328,21.867,8.057,75.737,1768.333
1,T_100mM,8,32,4,0.619,74.977,304
1,T_100mM,6,99,16.5,2.492,74.825,1290.167
1,T_100mM,2,77,38.5,1.646,78.058,3003.5
1,T_100mM,2,342,171,6.371,78.34,13870.5
1,T_100mM,25,379,15.16,8.031,75.86,1175.32
1,T_100mM,2,64,32,1.373,77.016,2558
1,T_100mM,4,130,32.5,4.315,76.042,2537.5
1,T_100mM,2,35,17.5,1.331,77.553,1389
1,T_100mM,0,0,NaN,0,NaN,NaN
1,T_100mM,4,2631,657.75,77.178,77.237,56349.5
1,T_100mM,7,624,89.143,19.271,75.92,7304.286
1,T_100mM,2,100,50,5.305,79.538,4129
1,T_100mM,7,41,5.857,1.717,23.795,142.143
1,T_100mM,15,426,28.4,11.452,24.462,759.133
1,T_100mM,17,479,28.176,16.117,24.017,716.118
1,T_100mM,9,70,7.778,1.666,24.321,197.889
1,T_100mM,11,398,36.182,8.325,24.942,944.091
1,T_100mM,17,68,4,1.976,23.815,96.471
1,T_100mM,12,49,4.083,0.887,24.036,101
1,T_100mM,6,47,7.833,1.068,24.224,190.333
1,T_100mM,0,0,NaN,0,NaN,NaN
1,T_100mM,12,106,8.833,3.302,24.242,216.167
1,T_100mM,7,155,22.143,3.847,23.999,558.571
1,T_100mM,8,173,21.625,5.063,23.971,544
1,T_100mM,1,1688,1688,47.098,38.683,65297
1,T_100mM,13,22,1.692,0.355,23.25,39.462
1,T_100mM,0,0,NaN,0,NaN,NaN
1,T_100mM,12,70,5.833,2.392,24.221,142.333
1,T_100mM,11,165,15,4.5,24.459,386.455
1,T_100mM,4,70,17.5,3.291,25.875,452
1,T_100mM,7,102,14.571,6.061,24.49,367.143
1,T_100mM,0,0,NaN,0,NaN,NaN
1,T_100mM,1,94,94,1.799,31.064,2920
1,T_100mM,2,8,4,0.25,23.9,95.5
1,T_100mM,7,325,46.429,5.526,25.494,1449.857
1,T_100mM,5,129,25.8,2.673,25.104,676.6
1,T_100mM,22,121,5.5,2.728,24.094,133.591
1,T_100mM,19,935,49.211,15.856,24.261,1426.105
1,T_100mM,12,449,37.417,6.449,24.71,1084
1,T_100mM,12,518,43.167,13.251,24.586,1143.417
1,T_100mM,0,0,NaN,0,NaN,NaN
1,T_100mM,21,426,20.286,9.473,24.184,532.571
1,T_100mM,13,942,72.462,21.221,25.321,2115.923
1,T_100mM,21,181,8.619,4.297,23.821,217.619
1,T_100mM,1,71,71,3.496,26.634,1891
1,T_100mM,2,6,3,0.591,23.8,73
1,T_100mM,17,450,26.471,11.886,24.583,745.471
1,T_100mM,3,28,9.333,1.03,23.967,235
