Experiment,Minute,Event,Chamber,Event Text,A,B,Condition
1,239.23,,,,157.9868,163.8086,
1,239.27,,,,157.9717,163.7556,
1,239.3,,,,157.9663,163.715,
1,239.33,,,,157.9459,163.6755,
1,239.37,,,,157.9243,163.6529,
1,239.4,,,,157.9039,163.6315,
1,239.43,,,,157.8468,163.5988,
1,239.47,,,,157.8016,163.5705,
1,239.5,,,,157.7736,163.5401,
1,239.53,,,,157.7337,163.5367,
1,239.57,,,,157.7025,163.5412,
1,239.6,,,,157.6745,163.4916,
1,239.63,,,,157.6487,163.4397,
1,239.67,,,,157.6433,163.3934,
1,239.7,,,,157.6293,163.3686,
1,239.73,,,,157.6034,163.3279,
1,239.77,,,,157.5614,163.2738,
1,239.8,,,,157.5151,163.2422,
1,239.83,,,,157.4775,163.2399,
1,239.87,,,,157.4613,163.2467,
1,239.9,,,,157.4473,163.1937,
1,239.93,,,,157.4258,163.1406,
1,239.97,,,,157.3945,163.1192,
1,240,,,,157.359,163.0966,
1,240.03,,,,157.3245,163.0729,
1,240.07,,,,157.3009,163.0379,
1,240.1,,,,157.2772,163.0018,
1,240.13,,,,157.2664,162.9962,
1,240.17,,,,157.247,162.9691,
1,240.2,,,,157.2147,162.9364,
1,240.23,,,,157.1856,162.9195,
1,240.27,,,,157.1673,162.9048,
1,240.3,,,,157.149,162.8777,
1,240.33,,,,157.1393,162.8281,
1,240.37,,,,157.1232,162.7852,
1,240.4,,,,157.0823,162.7615,
1,240.43,,,,157.0618,162.7299,
1,240.47,,,,157.0489,162.6994,
1,240.5,,,,157.0058,162.6836,
1,240.53,,,,156.9638,162.6723,
1,240.57,,,,156.9401,162.6509,
1,240.6,,,,156.9315,162.625,
1,240.63,,,,156.9164,162.59,
1,240.67,,,,156.896,162.564,
1,240.7,,,,156.8594,162.5437,
1,240.73,,,,156.8303,162.5099,
1,240.77,,,,156.8109,162.4749,
1,240.8,,,,156.7829,162.4455,
1,240.83,,,,156.7775,162.4331,
1,240.87,,,,156.7571,162.4094,
1,240.9,,,,156.7334,162.3722,
1,240.93,,,,156.7269,162.3451,
1,240.97,,,,156.7291,162.3417,
1,241,,,,156.6924,162.3225,
1,241.03,,,,156.6472,162.2932,
1,241.07,,,,156.6106,162.2729,
1,241.1,,,,156.5934,162.2221,
1,241.13,,,,156.574,162.1781,
1,241.17,,,,156.5611,162.1691,
1,241.2,,,,156.5697,162.1443,
1,241.23,,,,156.5568,162.1262,
1,241.27,,,,156.5503,162.1036,
1,241.3,,,,156.5288,162.0653,
1,241.33,,,,156.4846,162.0359,
1,241.37,,,,156.4523,162.0111,
1,241.4,,,,156.4426,161.9964,
1,241.43,,,,156.4286,161.9795,
1,241.47,,,,156.42,161.9536,
1,241.5,,,,156.4114,161.9333,
1,241.53,,,,156.3942,161.9084,
1,241.57,,,,156.3694,161.8712,
1,241.6,,,,156.3177,161.8531,
1,241.63,,,,156.2919,161.8227,
1,241.67,,,,156.2779,161.7527,
1,241.7,,,,156.2703,161.7347,
1,241.73,,,,156.2542,161.7437,
1,241.77,,,,156.2229,161.7347,
1,241.8,,,,156.2111,161.7121,
1,241.83,,,,156.2025,161.7008,
1,241.87,,,,156.1982,161.6749,
1,241.9,,,,156.1928,161.6647,
1,241.93,,,,156.1605,161.6512,
1,241.97,,,,156.1379,161.6094,
1,242,,,,156.1282,161.5812,
1,242.03,,,,156.1131,161.5868,
1,242.07,,,,156.0948,161.5485,
1,242.1,,,,156.0668,161.5349,
1,242.13,,,,156.056,161.5022,
1,242.17,,,,156.0108,161.4413,
1,242.2,,,,155.9537,161.4074,
1,242.23,,,,155.958,161.4029,
1,242.27,,,,155.9548,161.4074,
1,242.3,,,,155.9408,161.3905,
1,242.33,,,,155.9031,161.3758,
1,242.37,,,,155.8837,161.3397,
1,242.4,,,,155.873,161.3126,
1,242.43,,,,155.8611,161.2923,
1,242.47,,,,155.8547,161.2585,
1,242.5,,,,155.8493,161.1919,
1,242.53,,,,155.8224,161.1524,
1,242.57,,,,155.8051,161.1174,
1,242.6,,,,155.7997,161.1073,
1,242.63,,,,155.8202,161.096,
1,242.67,IP10uM,Left,10uM  DMEM,156.0054,161.0937,IP10
1,242.7,,,,156.1863,161.0915,
1,242.73,,,,156.2477,161.043,
1,242.77,,,,156.2596,161.008,
1,242.8,,,,156.2445,161.0001,
1,242.83,,,,156.2477,160.9831,
1,242.87,,,,156.2671,160.9798,
1,242.9,,,,156.2165,160.947,
1,242.93,,,,156.1282,160.9098,
1,242.97,,,,156.2391,160.8681,
1,243,,,,156.3489,160.8534,
1,243.03,,,,156.4071,160.8568,
1,243.07,,,,156.4135,160.8444,
1,243.1,,,,156.4082,160.8297,
1,243.13,,,,156.4017,160.8026,
1,243.17,,,,156.4114,160.7665,
1,243.2,,,,156.4017,160.7338,
1,243.23,,,,156.3888,160.7214,
1,243.27,,,,156.3479,160.7157,
1,243.3,,,,156.3209,160.6796,
1,243.33,,,,156.3112,160.674,
1,243.37,,,,156.2951,160.6379,
1,243.4,,,,156.2843,160.6096,
1,243.43,,,,156.2574,160.6153,
1,243.47,,,,156.2423,160.586,
1,243.5,,,,156.2262,160.5702,
1,243.53,,,,156.2208,160.5307,
1,243.57,,,,156.2348,160.5013,
1,243.6,,,,156.2251,160.4934,
1,243.63,,,,156.1949,160.6029,
1,243.67,,,,156.1702,160.9764,
1,243.7,,,,156.1497,161.1784,
1,243.73,,,,156.1346,161.2461,
1,243.77,,,,156.1368,161.2878,
1,243.8,,,,156.1023,161.2991,
1,243.83,,,,156.0711,161.2686,
1,243.87,,,,156.0657,161.2404,
1,243.9,,,,156.0485,161.2133,
1,243.93,,,,156.055,161.1908,
1,243.97,,,,156.0173,161.2077,
1,244,IP10uM,Right,10uM AGUA,155.985,161.2122,IP10
1,244.03,,,,155.9624,161.4164,
1,244.07,,,,155.944,161.6692,
1,244.1,,,,155.9193,161.7708,
1,244.13,,,,155.9225,161.8103,
1,244.17,,,,155.8859,161.8204,
1,244.2,,,,155.8751,161.8012,
1,244.23,,,,155.8644,161.7775,
1,244.27,,,,155.8622,161.7471,
1,244.3,,,,155.8364,161.7313,
1,244.33,,,,155.8202,161.72,
1,244.37,,,,155.7922,161.7098,
1,244.4,,,,155.7911,161.6906,
1,244.43,,,,155.7685,161.6647,
1,244.47,,,,155.7416,161.6218,
1,244.5,,,,155.7201,161.5823,
1,244.53,,,,155.7114,161.5451,
1,244.57,,,,155.7114,161.5383,
1,244.6,,,,155.6791,161.5236,
1,244.63,,,,155.6598,161.4932,
1,244.67,,,,155.6382,161.4706,
1,244.7,,,,155.6533,161.4661,
1,244.73,,,,155.6382,161.4503,
1,244.77,,,,155.6199,161.386,
1,244.8,,,,155.5962,161.3239,
1,244.83,,,,155.5779,161.3273,
1,244.87,,,,155.5585,161.3217,
1,244.9,,,,155.5252,161.2844,
1,244.93,,,,155.5348,161.2607,
1,244.97,,,,155.5305,161.2415,
1,245,,,,155.4789,161.1987,
1,245.03,,,,155.4509,161.1772,
1,245.07,,,,155.4358,161.1851,
1,245.1,,,,155.4358,161.1874,
1,245.13,,,,155.4358,161.1671,
1,245.17,,,,155.4024,161.1445,
1,245.2,,,,155.3852,161.1084,
1,245.23,,,,155.4078,161.0791,
1,245.27,,,,155.3927,161.0576,
1,245.3,,,,155.3755,161.026,
1,245.33,,,,155.3496,160.9933,
1,245.37,,,,155.3195,160.9572,
1,245.4,,,,155.3173,160.9312,
1,245.43,,,,155.3066,160.9211,
1,245.47,,,,155.2936,160.9245,
1,245.5,,,,155.2839,160.9154,
1,245.53,,,,155.2549,160.8917,
1,245.57,,,,155.243,160.8489,
1,245.6,,,,155.215,160.815,
1,245.63,,,,155.2075,160.7857,
1,245.67,,,,155.201,160.7609,
1,245.7,,,,155.173,160.7405,
1,245.73,,,,155.1353,160.7123,
1,245.77,,,,155.1063,160.6977,
1,245.8,,,,155.1041,160.657,
1,245.83,,,,155.089,160.63,
1,245.87,,,,155.0783,160.6198,
1,245.9,,,,155.0837,160.6085,
1,245.93,,,,155.0858,160.5916,
1,245.97,,,,155.0643,160.5713,
1,246,,,,155.0535,160.5645,
1,246.03,,,,155.0223,160.5487,
1,246.07,,,,154.9943,160.5171,
1,246.1,,,,154.9771,160.4641,
1,246.13,,,,154.9878,160.4494,
1,246.17,,,,154.9609,160.4483,
1,246.2,,,,154.9372,160.4054,
1,246.23,,,,154.9178,160.3614,
1,246.27,,,,154.9221,160.3366,
1,246.3,,,,154.9404,160.3005,
1,246.33,,,,154.9351,160.2677,
1,246.37,,,,154.9221,160.2508,
1,246.4,,,,154.9243,160.2395,
1,246.43,,,,154.9017,160.2305,
1,246.47,,,,154.8651,160.2362,
1,246.5,,,,154.8618,160.2418,
1,246.53,,,,154.8521,160.1967,
1,246.57,,,,154.8134,160.1549,
1,246.6,,,,154.7865,160.1346,
1,246.63,,,,154.7574,160.103,
1,246.67,,,,154.7488,160.0782,
1,246.7,,,,154.7305,160.0466,
1,246.73,,,,154.7165,160.0308,
1,246.77,,,,154.7068,160.0127,
1,246.8,,,,154.696,160.0105,
1,246.83,,,,154.6949,159.989,
1,246.87,,,,154.6669,159.9473,
1,246.9,,,,154.6411,159.9044,
1,246.93,,,,154.6303,159.9202,
1,246.97,,,,154.6422,159.9134,
1,247,,,,154.6411,159.8514,
1,247.03,,,,154.6282,159.8288,
1,247.07,,,,154.6238,159.822,
1,247.1,,,,154.6195,159.8062,
1,247.13,,,,154.5926,159.7769,
1,247.17,,,,154.5528,159.7521,
1,247.2,,,,154.5226,159.7329,
1,247.23,,,,154.5216,159.7047,
1,247.27,,,,154.5216,159.6911,
1,247.3,,,,154.5086,159.672,
1,247.33,,,,154.5151,159.6708,
1,247.37,,,,154.4871,159.6302,
1,247.4,,,,154.4537,159.5839,
1,247.43,,,,154.4193,159.5715,
1,247.47,,,,154.4063,159.5738,
1,247.5,,,,154.3913,159.5444,
1,247.53,,,,154.3783,159.5151,
1,247.57,,,,154.3697,159.4824,
1,247.6,,,,154.3762,159.4485,
1,247.63,,,,154.3568,159.453,
1,247.67,,,,154.331,159.4203,
1,247.7,,,,154.2986,159.3797,
1,247.73,,,,154.2857,159.356,
1,247.77,,,,154.2448,159.347,
1,247.8,,,,154.2254,159.3425,
1,247.83,,,,154.2287,159.3312,
1,247.87,,,,154.219,159.3176,
1,247.9,,,,154.2157,159.2939,
1,247.93,,,,154.2233,159.2578,
1,247.97,,,,154.22,159.2398,
1,248,,,,154.1716,159.2161,
1,248.03,,,,154.15,159.2082,
1,248.07,,,,154.1468,159.1913,
1,248.1,,,,154.1264,159.1664,
1,248.13,,,,154.108,159.1563,
1,248.17,,,,154.1037,159.1484,
1,248.2,,,,154.1167,159.1134,
1,248.23,,,,154.1242,159.0705,
1,248.27,,,,154.108,159.048,
1,248.3,,,,154.0897,159.0333,
1,248.33,,,,154.0617,159.0254,
1,248.37,,,,154.051,159.0141,
1,248.4,,,,154.0381,159.0062,
1,248.43,,,,154.0122,158.9735,
1,248.47,,,,153.9971,158.9261,
1,248.5,,,,153.9724,158.8719,
1,248.53,,,,153.9724,158.8403,
1,248.57,,,,153.9724,158.8324,
1,248.6,,,,153.9605,158.8121,
1,248.63,,,,153.9325,158.7918,
1,248.67,,,,153.9293,158.7896,
1,248.7,,,,153.9261,158.7692,
1,248.73,,,,153.9196,158.7422,
1,248.77,,,,153.8948,158.7173,
1,248.8,,,,153.8744,158.6959,
1,248.83,,,,153.8431,158.7061,
1,248.87,,,,153.8464,158.7117,
1,248.9,,,,153.8442,158.6891,
1,248.93,,,,153.8151,158.6508,
1,248.97,,,,153.8012,158.6293,
1,249,,,,153.7904,158.6237,
1,249.03,,,,153.7796,158.609,
1,249.07,,,,153.771,158.591,
1,249.1,,,,153.7473,158.5819,
1,249.13,,,,153.7236,158.5582,
1,249.17,,,,153.7064,158.5221,
1,249.2,,,,153.7021,158.4939,
1,249.23,,,,153.6913,158.4792,
1,249.27,,,,153.6902,158.4635,
1,249.3,,,,153.6579,158.4431,
1,249.33,,,,153.6461,158.4273,
1,249.37,,,,153.6396,158.3878,
1,249.4,,,,153.6181,158.354,
1,249.43,,,,153.5922,158.345,
1,249.47,,,,153.561,158.3371,
1,249.5,,,,153.5599,158.328,
1,249.53,,,,153.5373,158.3134,
1,249.57,,,,153.533,158.2716,
1,249.6,,,,153.5319,158.2468,
1,249.63,,,,153.5018,158.2389,
1,249.67,,,,153.4867,158.2457,
1,249.7,,,,153.4781,158.2321,
1,249.73,,,,153.4641,158.2062,
1,249.77,,,,153.4469,158.178,
1,249.8,,,,153.4447,158.1464,
1,249.83,,,,153.4275,158.1486,
1,249.87,,,,153.3963,158.1464,
1,249.9,,,,153.3984,158.1137,
1,249.93,,,,153.4006,158.0809,
1,249.97,,,,153.3801,158.0595,
1,250,,,,153.3586,158.0426,
1,250.03,,,,153.3467,158.029,
1,250.07,,,,153.3263,157.9952,
1,250.1,,,,153.3241,157.967,
1,250.13,,,,153.3101,157.9568,
1,250.17,,,,153.2821,157.9421,
1,250.2,,,,153.2498,157.932,
1,250.23,,,,153.2509,157.9072,
1,250.27,,,,153.238,157.8891,
1,250.3,,,,153.2143,157.8643,
1,250.33,,,,153.2186,157.8462,
1,250.37,,,,153.2014,157.8293,
1,250.4,,,,153.1798,157.8011,
1,250.43,,,,153.1712,157.7988,
1,250.47,,,,153.1809,157.8045,
1,250.5,,,,153.1497,157.7943,
1,250.53,,,,153.1044,157.7774,
1,250.57,,,,153.0991,157.7537,
1,250.6,,,,153.098,157.7108,
1,250.63,,,,153.0668,157.6736,
1,250.67,,,,153.0431,157.6555,
1,250.7,,,,153.0366,157.6544,
1,250.73,,,,153.0183,157.642,
1,250.77,,,,153.0086,157.6183,
1,250.8,,,,153.0086,157.5912,
1,250.83,,,,153.0011,157.5495,
1,250.87,,,,153.0204,157.5461,
1,250.9,,,,153.0097,157.5382,
1,250.93,,,,152.9871,157.4987,
1,250.97,,,,152.9472,157.4614,
1,251,,,,152.9321,157.4637,
1,251.03,,,,152.944,157.466,
1,251.07,,,,152.9235,157.4456,
1,251.1,,,,152.9192,157.4366,
1,251.13,,,,152.93,157.4344,
1,251.17,,,,152.902,157.4219,
1,251.2,,,,152.8772,157.4039,
1,251.23,,,,152.8417,157.3746,
1,251.27,,,,152.8223,157.3418,
1,251.3,,,,152.8094,157.3215,
1,251.33,,,,152.8094,157.3035,
1,251.37,,,,152.7965,157.2911,
1,251.4,,,,152.7523,157.2922,
1,251.43,,,,152.7394,157.2719,
1,251.47,,,,152.7276,157.2346,
1,251.5,,,,152.7168,157.2312,
1,251.53,,,,152.7082,157.2143,
1,251.57,,,,152.6909,157.1839,
1,251.6,,,,152.6748,157.1432,
1,251.63,,,,152.6748,157.1398,
1,251.67,,,,152.6737,157.1534,
1,251.7,,,,152.6705,157.1263,
1,251.73,,,,152.678,157.0958,
1,251.77,,,,152.6726,157.0721,
1,251.8,,,,152.636,157.0563,
1,251.83,,,,152.5951,157.0259,
1,251.87,,,,152.5736,157.0101,
1,251.9,,,,152.5768,157.0169,
1,251.93,,,,152.5563,156.9988,
1,251.97,,,,152.566,156.9728,
1,252,,,,152.5736,156.9424,
1,252.03,,,,152.5725,156.9243,
1,252.07,,,,152.5606,156.9288,
1,252.1,,,,152.5359,156.9187,
1,252.13,,,,152.5111,156.8848,
1,252.17,,,,152.4745,156.8724,
1,252.2,,,,152.481,156.8589,
1,252.23,,,,152.4906,156.8318,
1,252.27,,,,152.4896,156.8058,
1,252.3,,,,152.4713,156.7833,
1,252.33,,,,152.4594,156.7743,
1,252.37,,,,152.454,156.7652,
1,252.4,,,,152.4336,156.7449,
1,252.43,,,,152.4293,156.7246,
1,252.47,,,,152.4228,156.7043,
1,252.5,,,,152.3883,156.702,
1,252.53,,,,152.3873,156.7088,
1,252.57,,,,152.3959,156.7009,
1,252.6,,,,152.4153,156.6885,
1,252.63,,,,152.3819,156.6693,
1,252.67,,,,152.3507,156.6434,
1,252.7,,,,152.3237,156.6027,
1,252.73,,,,152.3065,156.5869,
1,252.77,,,,152.2893,156.5994,
1,252.8,,,,152.271,156.5644,
1,252.83,,,,152.2527,156.5384,
1,252.87,,,,152.2473,156.5328,
1,252.9,,,,152.2193,156.5057,
1,252.93,,,,152.1945,156.4967,
1,252.97,,,,152.201,156.4843,
1,253,,,,152.2139,156.4583,
1,253.03,,,,152.2064,156.4414,
1,253.07,,,,152.187,156.4323,
1,253.1,,,,152.1439,156.4132,
1,253.13,,,,152.1299,156.3804,
1,253.17,,,,152.1331,156.35,
1,253.2,,,,152.1267,156.3409,
1,253.23,,,,152.103,156.3421,
1,253.27,,,,152.0653,156.2981,
1,253.3,,,,152.0868,156.2845,
1,253.33,,,,152.0858,156.2947,
1,253.37,,,,152.0524,156.2834,
1,253.4,,,,152.0298,156.2789,
1,253.43,,,,152.0265,156.271,
1,253.47,,,,152.0384,156.2484,
1,253.5,,,,152.0308,156.2259,
1,253.53,,,,152.0093,156.2078,
1,253.57,,,,151.9996,156.1965,
1,253.6,,,,151.9888,156.1864,
1,253.63,,,,151.9716,156.1503,
1,253.67,,,,151.9339,156.1209,
1,253.7,,,,151.8995,156.0961,
1,253.73,,,,151.8984,156.0871,
1,253.77,,,,151.8941,156.06,
1,253.8,,,,151.8704,156.0419,
1,253.83,,,,151.8532,156.0363,
1,253.87,,,,151.8661,156.0227,
1,253.9,,,,151.8758,156.0058,
1,253.93,,,,151.8715,156.0013,
1,253.97,,,,151.8542,155.9821,
1,254,,,,151.8359,155.9686,
1,254.03,,,,151.8306,155.9381,
1,254.07,,,,151.8122,155.9201,
1,254.1,,,,151.8069,155.8975,
1,254.13,,,,151.8144,155.8557,
1,254.17,,,,151.8079,155.8366,
1,254.2,,,,151.7929,155.8287,
1,254.23,,,,151.7627,155.8241,
1,254.27,,,,151.7272,155.8185,
1,254.3,,,,151.6906,155.7971,
1,254.33,,,,151.6787,155.7801,
1,254.37,,,,151.697,155.7689,
1,254.4,,,,151.6798,155.7621,
1,254.43,,,,152.1719,155.7666,
1,254.47,,,,153.7161,155.7564,
1,254.5,,,,154.85,155.7361,
1,254.53,,,,155.2958,155.7203,
1,254.57,,,,155.4465,155.7,
1,254.6,,,,155.4982,155.6605,
1,254.63,,,,155.495,155.6402,
1,254.67,,,,155.4702,155.6391,
1,254.7,,,,155.4552,155.6346,
1,254.73,,,,155.6555,155.6334,
1,254.77,,,,156.8367,155.6165,
1,254.8,,,,158.0191,155.5725,
1,254.83,,,,158.4907,155.5409,
1,254.87,,,,158.6684,155.5229,
1,254.9,,,,158.7169,155.5127,
1,254.93,,,,158.6846,155.5172,
1,254.97,,,,158.7007,155.5172,
1,255,,,,159.125,155.4947,
1,255.03,,,,159.5988,155.4687,
1,255.07,,,,159.7571,155.4619,
1,255.1,,,,159.7754,155.4563,
1,255.13,,,,159.7334,155.4382,
1,255.17,FCCP,Left,25uL - 50um,159.6806,155.4066,IP10
1,255.2,,,,159.6354,155.4089,
1,255.23,,,,159.5913,155.4078,
1,255.27,,,,159.559,155.3965,
1,255.3,,,,159.5159,155.3773,
1,255.33,,,,159.4631,155.3514,
1,255.37,,,,159.3942,155.3378,
1,255.4,,,,159.3479,155.3028,
1,255.43,,,,159.3102,155.269,
1,255.47,,,,159.2596,155.26,
1,255.5,,,,159.2198,155.2633,
1,255.53,,,,159.1756,155.2498,
1,255.57,,,,159.1089,155.2363,
1,255.6,,,,159.0615,155.2261,
1,255.63,,,,159.0249,155.2013,
1,255.67,,,,158.9958,155.1787,
1,255.7,,,,158.9484,155.1595,
1,255.73,,,,158.9129,155.1539,
1,255.77,,,,158.8472,155.1539,
1,255.8,,,,158.7944,155.1245,
1,255.83,,,,158.761,155.0726,
1,255.87,,,,158.7072,155.0456,
1,255.9,,,,158.6943,155.0309,
1,255.93,,,,158.6674,155.0354,
1,255.97,,,,158.6157,155.0422,
1,256,,,,158.5554,155.0399,
1,256.03,,,,158.5134,155.0151,
1,256.07,,,,158.4778,154.9982,
1,256.1,,,,158.4444,154.9812,
1,256.13,,,,158.3701,154.9688,
1,256.17,,,,158.326,154.9575,
1,256.2,,,,158.2991,154.9474,
1,256.23,,,,158.2689,154.9316,
1,256.27,,,,158.2312,154.9124,
1,256.3,,,,158.1849,154.8831,
1,256.33,,,,158.1386,154.8628,
1,256.37,,,,158.0999,154.8424,
1,256.4,,,,158.0783,154.8244,
1,256.43,,,,158.0331,154.8018,
1,256.47,,,,158.0148,154.8007,
1,256.5,,,,158.0191,154.7883,
1,256.53,,,,157.9728,154.7826,
1,256.57,,,,157.9308,154.7714,
1,256.6,,,,157.8726,154.7781,
1,256.63,,,,157.8533,154.7838,
1,256.67,,,,157.8091,155.2848,
1,256.7,,,,157.7596,156.7652,
1,256.73,,,,157.7359,157.8451,
1,256.77,,,,157.724,158.2784,
1,256.8,,,,157.7165,158.4307,
1,256.83,,,,157.6745,158.5041,
1,256.87,,,,157.6088,158.5018,
1,256.9,,,,157.5765,158.4714,
1,256.93,,,,157.5485,158.4431,
1,256.97,,,,157.5356,158.8539,
1,257,,,,157.5054,160.2824,
1,257.03,,,,157.443,161.4526,
1,257.07,,,,157.4075,161.9468,
1,257.1,,,,157.3902,162.1364,
1,257.13,,,,157.4021,162.2041,
1,257.17,,,,157.387,162.2131,
1,257.2,,,,157.3278,162.1996,
1,257.23,,,,157.2836,162.1522,
1,257.27,,,,157.2685,162.3508,
1,257.3,,,,157.2416,163.5593,
1,257.33,,,,157.1953,164.9303,
1,257.37,FCCP,Right,1uM,157.1566,165.5565,IP10
1,257.4,,,,157.1178,165.7754,
1,257.43,,,,157.0801,165.8341,
1,257.47,,,,157.0639,165.8341,
1,257.5,,,,157.0607,165.8183,
1,257.53,,,,157.0273,165.7551,
1,257.57,,,,156.9961,165.666,
1,257.6,,,,156.9713,165.6141,
1,257.63,,,,156.9444,165.6039,
1,257.67,,,,156.9057,165.5644,
1,257.7,,,,156.8787,165.5148,
1,257.73,,,,156.8604,165.4617,
1,257.77,,,,156.8206,165.4188,
1,257.8,,,,156.7818,165.3884,
1,257.83,,,,156.7398,165.3636,
1,257.87,,,,156.6817,165.3071,
1,257.9,,,,156.6472,165.2609,
1,257.93,,,,156.6354,165.2033,
1,257.97,,,,156.6494,165.1424,
1,258,,,,156.6483,165.0916,
1,258.03,,,,156.5923,165.042,
1,258.07,,,,156.5535,165.0081,
1,258.1,,,,156.5223,164.972,
1,258.13,,,,156.4889,164.902,
1,258.17,,,,156.4448,164.8626,
1,258.2,,,,156.4232,164.8197,
1,258.23,,,,156.4071,164.7768,
1,258.27,,,,156.3931,164.7576,
1,258.3,,,,156.3608,164.7181,
1,258.33,,,,156.3425,164.6741,
1,258.37,,,,156.322,164.6515,
1,258.4,,,,156.3177,164.6132,
1,258.43,,,,156.3091,164.5759,
1,258.47,,,,156.2972,164.5263,
1,258.5,,,,156.2391,164.5173,
1,258.53,,,,156.2025,164.497,
1,258.57,,,,156.1863,164.4597,
1,258.6,,,,156.1519,164.4349,
1,258.63,,,,156.1185,164.383,
1,258.67,,,,156.0819,164.348,
1,258.7,,,,156.0517,164.3243,
1,258.73,,,,156.0194,164.2656,
1,258.77,,,,156.0087,164.234,
1,258.8,,,,155.9839,164.2171,
1,258.83,,,,155.9839,164.1799,
1,258.87,,,,155.9731,164.1268,
1,258.9,,,,155.9645,164.0862,
1,258.93,,,,155.9322,164.0569,
1,258.97,,,,155.8827,164.0185,
1,259,,,,155.8514,163.9813,
1,259.03,,,,155.8288,163.9565,
1,259.07,,,,155.8256,163.9294,
1,259.1,,,,155.8202,163.9045,
1,259.13,,,,155.7954,163.8572,
1,259.17,,,,155.7761,163.8301,
1,259.2,,,,155.7394,163.7974,
1,259.23,,,,155.6953,163.7533,
1,259.27,,,,155.6565,163.7105,
1,259.3,,,,155.6361,163.6823,
1,259.33,,,,155.6199,163.654,
1,259.37,,,,155.5984,163.5999,
1,259.4,,,,155.6135,163.5593,
1,259.43,,,,155.5715,163.5423,
1,259.47,,,,155.5316,163.4995,
1,259.5,,,,155.5058,163.4645,
1,259.53,,,,155.4789,163.4216,
1,259.57,,,,155.4562,163.3889,
1,259.6,,,,155.4379,163.3652,
1,259.63,,,,155.4035,163.3336,
1,259.67,CN,Left,100uM,155.3809,163.276,IP10
1,259.7,,,,155.3486,163.2377,
1,259.73,,,,155.3238,163.2185,
1,259.77,,,,155.3335,163.1824,
1,259.8,,,,155.3453,163.1418,
1,259.83,,,,155.3249,163.1384,
1,259.87,,,,155.3119,163.1169,
1,259.9,,,,155.3044,163.0718,
1,259.93,,,,155.2732,163.0379,
1,259.97,,,,155.2646,163.0221,
1,260,,,,155.2624,162.9985,
1,260.03,,,,155.2398,162.9635,
1,260.07,,,,155.229,162.9195,
1,260.1,,,,155.2118,162.8743,
1,260.13,,,,155.1956,162.8461,
1,260.17,,,,155.1709,162.819,
1,260.2,,,,155.1547,162.8134,
1,260.23,,,,155.1676,162.7829,
1,260.27,CN,Right,100uM,155.1741,162.7423,IP10
1,260.3,,,,155.1633,162.7006,
1,260.33,,,,155.1493,162.652,
1,260.37,,,,155.1364,162.6001,
1,260.4,,,,155.1149,162.5742,
1,260.43,,,,155.0944,162.5471,
1,260.47,,,,155.088,162.529,
1,260.5,,,,155.0826,162.5076,
1,260.53,,,,155.0826,162.4986,
1,260.57,,,,155.0761,162.4884,
1,260.6,,,,155.0686,162.467,
1,260.63,,,,155.061,162.4196,
1,260.67,,,,155.032,162.3733,
1,260.7,,,,155.0352,162.344,
1,260.73,,,,155.0234,162.3304,
1,260.77,,,,155.0029,162.3192,
1,260.8,,,,154.9814,162.3011,
1,260.83,,,,154.9684,162.3034,
1,260.87,,,,154.962,162.2989,
1,260.9,,,,154.9394,162.2571,
1,260.93,,,,154.9264,162.239,
1,260.97,,,,154.934,162.2131,
1,261,,,,154.9232,162.1691,
1,261.03,,,,154.9167,162.1443,
1,261.07,,,,154.9135,162.1036,
1,261.1,,,,154.8866,162.0743,
1,261.13,,,,154.8511,162.0822,
1,261.17,,,,154.8274,162.0743,
1,261.2,,,,154.8188,162.0562,
1,261.23,,,,154.8306,162.0134,
1,261.27,,,,154.8037,161.9795,
1,261.3,,,,154.7972,161.9524,
1,261.33,,,,154.7865,161.9355,
1,261.37,,,,154.7703,161.9276,
1,261.4,,,,154.7563,161.9208,
1,261.43,,,,154.7445,161.8915,
1,261.47,,,,154.7369,161.8701,
1,261.5,,,,154.7498,161.8565,
1,261.53,,,,154.752,161.8249,
1,261.57,,,,154.7035,161.817,
1,261.6,,,,154.682,161.782,
1,261.63,,,,154.6885,161.764,
1,261.67,,,,154.6842,161.7482,
1,261.7,,,,154.6777,161.7313,
1,261.73,,,,154.6605,161.7019,
1,261.77,,,,154.6572,161.6794,
1,261.8,,,,154.6508,161.6376,
1,261.83,,,,154.6465,161.6094,
1,261.87,,,,154.6185,161.5913,
1,261.9,,,,154.6023,161.5902,
1,261.93,,,,154.57,161.5733,
1,261.97,,,,154.5668,161.5383,
1,262,,,,154.5668,161.5022,
1,262.03,,,,154.5442,161.4921,
1,262.07,,,,154.5442,161.4695,
1,262.1,,,,154.542,161.4503,
1,262.13,,,,154.5248,161.4277,
1,262.17,,,,154.5248,161.4131,
1,262.2,,,,154.528,161.3995,
1,262.23,,,,154.5086,161.386,
1,262.27,,,,154.4806,161.3623,
1,262.3,,,,154.4634,161.3194,
1,262.33,,,,154.4505,161.2968,
1,262.37,,,,154.4376,161.2856,
1,262.4,,,,154.4139,161.2822,
1,262.43,,,,154.4106,161.2664,
1,262.47,,,,154.4063,161.2427,
1,262.5,,,,154.3837,161.2088,
1,262.53,,,,154.3945,161.1908,
1,262.57,,,,154.3945,161.1569,
1,262.6,,,,154.3633,161.1569,
